
=== PEPE ===
2025-02-01 → 👍 732  👎 585  📊 1317  👍比: 55.58%  👎比: 44.42%  多數: up | 真實: down ❌
2021-06-13 → 👍 2487  👎 2203  📊 4690  👍比: 53.03%  👎比: 46.97%  多數: up | 真實: down ❌
2021-06-14 → 👍 2371  👎 3097  📊 5468  👍比: 43.36%  👎比: 56.64%  多數: down | 真實: down ✅
2021-06-15 → 👍 63  👎 58  📊 121  👍比: 52.07%  👎比: 47.93%  多數: up | 真實: up ✅
2021-06-16 → 👍 779  👎 709  📊 1488  👍比: 52.35%  👎比: 47.65%  多數: up | 真實: up ✅
2021-06-17 → 👍 69  👎 80  📊 149  👍比: 46.31%  👎比: 53.69%  多數: down | 真實: down ✅
2021-06-18 → 👍 2659  👎 2280  📊 4939  👍比: 53.84%  👎比: 46.16%  多數: up | 真實: up ✅
2021-06-19 → 👍 3613  👎 3191  📊 6804  👍比: 53.10%  👎比: 46.90%  多數: up | 真實: up ✅
2021-06-20 → 👍 255  👎 354  📊 609  👍比: 41.87%  👎比: 58.13%  多數: down | 真實: down ✅
2021-06-21 → 👍 4148  👎 3696  📊 7844  👍比: 52.88%  👎比: 47.12%  多數: up | 真實: up ✅
2021-06-22 → 👍 3825  👎 3538  📊 7363  👍比: 51.95%  👎比: 48.05%  多數: up | 真實: down ❌
2021-06-23 → 👍 4838  👎 4531  📊 9369  👍比: 51.64%  👎比: 48.36%  多數: up | 真實: up ✅
2021-06-24 → 👍 2839  👎 2542  📊 5381  👍比: 52.76%  👎比: 47.24%  多數: up | 真實: down ❌
2021-06-25 → 👍 823  👎 1190  📊 2013  👍比: 40.88%  👎比: 59.12%  多數: down | 真實: down ✅
2021-06-26 → 👍 3381  👎 3073  📊 6454  👍比: 52.39%  👎比: 47.61%  多數: up | 真實: up ✅
2021-06-27 → 👍 2057  👎 1818  📊 3875  👍比: 53.08%  👎比: 46.92%  多數: up | 真實: up ✅
2021-06-28 → 👍 2343  👎 2129  📊 4472  👍比: 52.39%  👎比: 47.61%  多數: up | 真實: up ✅
2021-06-29 → 👍 2314  👎 2107  📊 4421  👍比: 52.34%  👎比: 47.66%  多數: up | 真實: down ❌
2021-06-30 → 👍 984  👎 833  📊 1817  👍比: 54.16%  👎比: 45.84%  多數: up | 真實: up ✅
2021-07-01 → 👍 4563  👎 4192  📊 8755  👍比: 52.12%  👎比: 47.88%  多數: up | 真實: down ❌
2021-07-02 → 👍 4340  👎 3846  📊 8186  👍比: 53.02%  👎比: 46.98%  多數: up | 真實: up ✅
2021-07-03 → 👍 2781  👎 2396  📊 5177  👍比: 53.72%  👎比: 46.28%  多數: up | 真實: up ✅
2021-07-04 → 👍 3038  👎 2761  📊 5799  👍比: 52.39%  👎比: 47.61%  多數: up | 真實: down ❌
2021-07-05 → 👍 986  👎 1499  📊 2485  👍比: 39.68%  👎比: 60.32%  多數: down | 真實: down ✅
2021-07-06 → 👍 2140  👎 1950  📊 4090  👍比: 52.32%  👎比: 47.68%  多數: up | 真實: down ❌
2021-07-07 → 👍 1940  👎 1785  📊 3725  👍比: 52.08%  👎比: 47.92%  多數: up | 真實: down ❌
2021-07-08 → 👍 1949  👎 1655  📊 3604  👍比: 54.08%  👎比: 45.92%  多數: up | 真實: up ✅
2021-07-09 → 👍 723  👎 650  📊 1373  👍比: 52.66%  👎比: 47.34%  多數: up | 真實: up ✅
2021-07-10 → 👍 2214  👎 2040  📊 4254  👍比: 52.05%  👎比: 47.95%  多數: up | 真實: down ❌
2021-07-11 → 👍 531  👎 1063  📊 1594  👍比: 33.31%  👎比: 66.69%  多數: down | 真實: down ✅
2021-07-12 → 👍 909  👎 799  📊 1708  👍比: 53.22%  👎比: 46.78%  多數: up | 真實: up ✅
2021-07-13 → 👍 1395  👎 1216  📊 2611  👍比: 53.43%  👎比: 46.57%  多數: up | 真實: up ✅
2021-07-14 → 👍 1192  👎 1112  📊 2304  👍比: 51.74%  👎比: 48.26%  多數: up | 真實: down ❌
2021-07-15 → 👍 2231  👎 2007  📊 4238  👍比: 52.64%  👎比: 47.36%  多數: up | 真實: up ✅
2021-07-16 → 👍 2729  👎 2344  📊 5073  👍比: 53.79%  👎比: 46.21%  多數: up | 真實: down ❌
2021-07-17 → 👍 2683  👎 2425  📊 5108  👍比: 52.53%  👎比: 47.47%  多數: up | 真實: up ✅
2021-07-18 → 👍 589  👎 523  📊 1112  👍比: 52.97%  👎比: 47.03%  多數: up | 真實: down ❌
2021-07-19 → 👍 1315  👎 1171  📊 2486  👍比: 52.90%  👎比: 47.10%  多數: up | 真實: up ✅
2021-07-20 → 👍 3481  👎 3174  📊 6655  👍比: 52.31%  👎比: 47.69%  多數: up | 真實: up ✅
2021-07-21 → 👍 2484  👎 2316  📊 4800  👍比: 51.75%  👎比: 48.25%  多數: up | 真實: down ❌
2021-07-22 → 👍 604  👎 573  📊 1177  👍比: 51.32%  👎比: 48.68%  多數: up | 真實: down ❌
2021-07-23 → 👍 597  👎 586  📊 1183  👍比: 50.46%  👎比: 49.54%  多數: up | 真實: up ✅
2021-07-24 → 👍 205  👎 233  📊 438  👍比: 46.80%  👎比: 53.20%  多數: down | 真實: down ✅
2021-07-25 → 👍 437  👎 408  📊 845  👍比: 51.72%  👎比: 48.28%  多數: up | 真實: up ✅
2021-07-26 → 👍 3821  👎 3488  📊 7309  👍比: 52.28%  👎比: 47.72%  多數: up | 真實: down ❌
2021-07-27 → 👍 1757  👎 1627  📊 3384  👍比: 51.92%  👎比: 48.08%  多數: up | 真實: up ✅
2021-07-28 → 👍 784  👎 718  📊 1502  👍比: 52.20%  👎比: 47.80%  多數: up | 真實: down ❌
2021-07-29 → 👍 898  👎 788  📊 1686  👍比: 53.26%  👎比: 46.74%  多數: up | 真實: down ❌
2021-07-30 → 👍 251  👎 303  📊 554  👍比: 45.31%  👎比: 54.69%  多數: down | 真實: up ❌
2021-07-31 → 👍 86  👎 84  📊 170  👍比: 50.59%  👎比: 49.41%  多數: up | 真實: up ✅
2021-08-01 → 👍 44  👎 46  📊 90  👍比: 48.89%  👎比: 51.11%  多數: down | 真實: up ❌
2021-08-02 → 👍 92  👎 121  📊 213  👍比: 43.19%  👎比: 56.81%  多數: down | 真實: down ✅
2021-08-03 → 👍 1578  👎 1396  📊 2974  👍比: 53.06%  👎比: 46.94%  多數: up | 真實: down ❌
2021-08-04 → 👍 304  👎 281  📊 585  👍比: 51.97%  👎比: 48.03%  多數: up | 真實: up ✅
2021-08-05 → 👍 174  👎 129  📊 303  👍比: 57.43%  👎比: 42.57%  多數: up | 真實: up ✅
2021-08-06 → 👍 717  👎 656  📊 1373  👍比: 52.22%  👎比: 47.78%  多數: up | 真實: down ❌
2021-08-07 → 👍 995  👎 557  📊 1552  👍比: 64.11%  👎比: 35.89%  多數: up | 真實: up ✅
2021-08-08 → 👍 720  👎 658  📊 1378  👍比: 52.25%  👎比: 47.75%  多數: up | 真實: up ✅
2021-08-09 → 👍 808  👎 696  📊 1504  👍比: 53.72%  👎比: 46.28%  多數: up | 真實: down ❌
2021-08-10 → 👍 498  👎 400  📊 898  👍比: 55.46%  👎比: 44.54%  多數: up | 真實: up ✅
2021-08-11 → 👍 1462  👎 1254  📊 2716  👍比: 53.83%  👎比: 46.17%  多數: up | 真實: up ✅
2021-08-12 → 👍 167  👎 148  📊 315  👍比: 53.02%  👎比: 46.98%  多數: up | 真實: up ✅
2021-08-13 → 👍 1056  👎 1000  📊 2056  👍比: 51.36%  👎比: 48.64%  多數: up | 真實: up ✅
2021-08-14 → 👍 1242  👎 1107  📊 2349  👍比: 52.87%  👎比: 47.13%  多數: up | 真實: up ✅
2021-08-15 → 👍 3193  👎 2892  📊 6085  👍比: 52.47%  👎比: 47.53%  多數: up | 真實: up ✅
2021-08-16 → 👍 2418  👎 1657  📊 4075  👍比: 59.34%  👎比: 40.66%  多數: up | 真實: down ❌
2021-08-17 → 👍 1628  👎 1456  📊 3084  👍比: 52.79%  👎比: 47.21%  多數: up | 真實: up ✅
2021-08-18 → 👍 2706  👎 2372  📊 5078  👍比: 53.29%  👎比: 46.71%  多數: up | 真實: up ✅
2021-08-19 → 👍 402  👎 390  📊 792  👍比: 50.76%  👎比: 49.24%  多數: up | 真實: down ❌
2021-08-20 → 👍 14  👎 28  📊 42  👍比: 33.33%  👎比: 66.67%  多數: down | 真實: up ❌
2021-08-21 → 👍 0  👎 5  📊 5  👍比: 0.00%  👎比: 100.00%  多數: down | 真實: down ✅
2021-08-22 → 👍 219  👎 313  📊 532  👍比: 41.17%  👎比: 58.83%  多數: down | 真實: up ❌
2021-08-23 → 👍 1262  👎 1130  📊 2392  👍比: 52.76%  👎比: 47.24%  多數: up | 真實: up ✅
2021-08-24 → 👍 749  👎 660  📊 1409  👍比: 53.16%  👎比: 46.84%  多數: up | 真實: down ❌
2021-08-25 → 👍 217  👎 345  📊 562  👍比: 38.61%  👎比: 61.39%  多數: down | 真實: down ✅
2021-08-26 → 👍 932  👎 842  📊 1774  👍比: 52.54%  👎比: 47.46%  多數: up | 真實: down ❌
2021-08-27 → 👍 229  👎 197  📊 426  👍比: 53.76%  👎比: 46.24%  多數: up | 真實: down ❌
2021-08-28 → 👍 964  👎 791  📊 1755  👍比: 54.93%  👎比: 45.07%  多數: up | 真實: down ❌
2021-08-29 → 👍 681  👎 630  📊 1311  👍比: 51.95%  👎比: 48.05%  多數: up | 真實: down ❌
2021-08-30 → 👍 819  👎 1247  📊 2066  👍比: 39.64%  👎比: 60.36%  多數: down | 真實: down ✅
2021-08-31 → 👍 681  👎 653  📊 1334  👍比: 51.05%  👎比: 48.95%  多數: up | 真實: down ❌
2021-09-01 → 👍 109  👎 131  📊 240  👍比: 45.42%  👎比: 54.58%  多數: down | 真實: up ❌
2021-09-02 → 👍 1090  👎 1087  📊 2177  👍比: 50.07%  👎比: 49.93%  多數: up | 真實: up ✅
2021-09-03 → 👍 234  👎 218  📊 452  👍比: 51.77%  👎比: 48.23%  多數: up | 真實: up ✅
2021-09-04 → 👍 1507  👎 1460  📊 2967  👍比: 50.79%  👎比: 49.21%  多數: up | 真實: up ✅
2021-09-05 → 👍 968  👎 826  📊 1794  👍比: 53.96%  👎比: 46.04%  多數: up | 真實: up ✅
2021-09-06 → 👍 292  👎 255  📊 547  👍比: 53.38%  👎比: 46.62%  多數: up | 真實: down ❌
2021-09-07 → 👍 2413  👎 2199  📊 4612  👍比: 52.32%  👎比: 47.68%  多數: up | 真實: up ✅
2021-09-08 → 👍 2435  👎 2263  📊 4698  👍比: 51.83%  👎比: 48.17%  多數: up | 真實: up ✅
2021-09-09 → 👍 1307  👎 1215  📊 2522  👍比: 51.82%  👎比: 48.18%  多數: up | 真實: up ✅
2021-09-10 → 👍 313  👎 557  📊 870  👍比: 35.98%  👎比: 64.02%  多數: down | 真實: down ✅
2021-09-11 → 👍 57  👎 38  📊 95  👍比: 60.00%  👎比: 40.00%  多數: up | 真實: up ✅
2021-09-12 → 👍 607  👎 575  📊 1182  👍比: 51.35%  👎比: 48.65%  多數: up | 真實: down ❌
2021-09-13 → 👍 330  👎 308  📊 638  👍比: 51.72%  👎比: 48.28%  多數: up | 真實: up ✅
2021-09-14 → 👍 113  👎 97  📊 210  👍比: 53.81%  👎比: 46.19%  多數: up | 真實: up ✅
2021-09-15 → 👍 304  👎 285  📊 589  👍比: 51.61%  👎比: 48.39%  多數: up | 真實: down ❌
2021-09-16 → 👍 224  👎 176  📊 400  👍比: 56.00%  👎比: 44.00%  多數: up | 真實: down ❌
2021-09-17 → 👍 356  👎 319  📊 675  👍比: 52.74%  👎比: 47.26%  多數: up | 真實: up ✅
2021-09-18 → 👍 527  👎 790  📊 1317  👍比: 40.02%  👎比: 59.98%  多數: down | 真實: down ✅
2021-09-19 → 👍 208  👎 376  📊 584  👍比: 35.62%  👎比: 64.38%  多數: down | 真實: down ✅
2021-09-20 → 👍 1403  👎 2608  📊 4011  👍比: 34.98%  👎比: 65.02%  多數: down | 真實: down ✅
2021-09-21 → 👍 1372  👎 1176  📊 2548  👍比: 53.85%  👎比: 46.15%  多數: up | 真實: down ❌
2021-09-22 → 👍 1060  👎 1276  📊 2336  👍比: 45.38%  👎比: 54.62%  多數: down | 真實: up ❌
2021-09-23 → 👍 2820  👎 2582  📊 5402  👍比: 52.20%  👎比: 47.80%  多數: up | 真實: down ❌
2021-09-24 → 👍 2428  👎 2210  📊 4638  👍比: 52.35%  👎比: 47.65%  多數: up | 真實: up ✅
2021-09-25 → 👍 1061  👎 947  📊 2008  👍比: 52.84%  👎比: 47.16%  多數: up | 真實: up ✅
2021-09-26 → 👍 401  👎 382  📊 783  👍比: 51.21%  👎比: 48.79%  多數: up | 真實: up ✅
2021-09-27 → 👍 176  👎 156  📊 332  👍比: 53.01%  👎比: 46.99%  多數: up | 真實: down ❌
2021-09-28 → 👍 1392  👎 1267  📊 2659  👍比: 52.35%  👎比: 47.65%  多數: up | 真實: up ✅
2021-09-29 → 👍 203  👎 335  📊 538  👍比: 37.73%  👎比: 62.27%  多數: down | 真實: up ❌
2021-09-30 → 👍 31  👎 64  📊 95  👍比: 32.63%  👎比: 67.37%  多數: down | 真實: up ❌
2021-10-01 → 👍 312  👎 435  📊 747  👍比: 41.77%  👎比: 58.23%  多數: down | 真實: up ❌
2021-10-02 → 👍 273  👎 282  📊 555  👍比: 49.19%  👎比: 50.81%  多數: down | 真實: up ❌
2021-10-03 → 👍 352  👎 316  📊 668  👍比: 52.69%  👎比: 47.31%  多數: up | 真實: up ✅
2021-10-04 → 👍 2027  👎 2307  📊 4334  👍比: 46.77%  👎比: 53.23%  多數: down | 真實: up ❌
2021-10-05 → 👍 2683  👎 2315  📊 4998  👍比: 53.68%  👎比: 46.32%  多數: up | 真實: down ❌
2021-10-06 → 👍 429  👎 379  📊 808  👍比: 53.09%  👎比: 46.91%  多數: up | 真實: down ❌
2021-10-07 → 👍 560  👎 737  📊 1297  👍比: 43.18%  👎比: 56.82%  多數: down | 真實: down ✅
2021-10-08 → 👍 1963  👎 1712  📊 3675  👍比: 53.41%  👎比: 46.59%  多數: up | 真實: up ✅
2021-10-09 → 👍 1035  👎 901  📊 1936  👍比: 53.46%  👎比: 46.54%  多數: up | 真實: down ❌
2021-10-10 → 👍 1691  👎 1592  📊 3283  👍比: 51.51%  👎比: 48.49%  多數: up | 真實: up ✅
2021-10-11 → 👍 2797  👎 2504  📊 5301  👍比: 52.76%  👎比: 47.24%  多數: up | 真實: up ✅
2021-10-12 → 👍 2073  👎 1785  📊 3858  👍比: 53.73%  👎比: 46.27%  多數: up | 真實: up ✅
2021-10-13 → 👍 407  👎 382  📊 789  👍比: 51.58%  👎比: 48.42%  多數: up | 真實: up ✅
2021-10-14 → 👍 301  👎 247  📊 548  👍比: 54.93%  👎比: 45.07%  多數: up | 真實: up ✅
2021-10-15 → 👍 1368  👎 1230  📊 2598  👍比: 52.66%  👎比: 47.34%  多數: up | 真實: up ✅
2021-10-16 → 👍 369  👎 311  📊 680  👍比: 54.26%  👎比: 45.74%  多數: up | 真實: up ✅
2021-10-17 → 👍 634  👎 614  📊 1248  👍比: 50.80%  👎比: 49.20%  多數: up | 真實: down ❌
2021-10-18 → 👍 133  👎 150  📊 283  👍比: 47.00%  👎比: 53.00%  多數: down | 真實: up ❌
2021-10-19 → 👍 109  👎 113  📊 222  👍比: 49.10%  👎比: 50.90%  多數: down | 真實: down ✅
2021-10-20 → 👍 1694  👎 1501  📊 3195  👍比: 53.02%  👎比: 46.98%  多數: up | 真實: up ✅
2021-10-21 → 👍 733  👎 695  📊 1428  👍比: 51.33%  👎比: 48.67%  多數: up | 真實: down ❌
2021-10-22 → 👍 358  👎 345  📊 703  👍比: 50.92%  👎比: 49.08%  多數: up | 真實: down ❌
2021-10-23 → 👍 467  👎 376  📊 843  👍比: 55.40%  👎比: 44.60%  多數: up | 真實: down ❌
2021-10-24 → 👍 3523  👎 4694  📊 8217  👍比: 42.87%  👎比: 57.13%  多數: down | 真實: up ❌
2021-10-25 → 👍 402  👎 575  📊 977  👍比: 41.15%  👎比: 58.85%  多數: down | 真實: down ✅
2021-10-26 → 👍 374  👎 353  📊 727  👍比: 51.44%  👎比: 48.56%  多數: up | 真實: down ❌
2021-10-27 → 👍 5536  👎 5085  📊 10621  👍比: 52.12%  👎比: 47.88%  多數: up | 真實: up ✅
2021-10-28 → 👍 6122  👎 5635  📊 11757  👍比: 52.07%  👎比: 47.93%  多數: up | 真實: up ✅
2021-10-29 → 👍 1349  👎 1141  📊 2490  👍比: 54.18%  👎比: 45.82%  多數: up | 真實: up ✅
2021-10-30 → 👍 37  👎 45  📊 82  👍比: 45.12%  👎比: 54.88%  多數: down | 真實: down ✅
2021-10-31 → 👍 333  👎 440  📊 773  👍比: 43.08%  👎比: 56.92%  多數: down | 真實: up ❌
2021-11-01 → 👍 2939  👎 2661  📊 5600  👍比: 52.48%  👎比: 47.52%  多數: up | 真實: down ❌
2021-11-02 → 👍 1770  👎 1523  📊 3293  👍比: 53.75%  👎比: 46.25%  多數: up | 真實: down ❌
2021-11-03 → 👍 819  👎 737  📊 1556  👍比: 52.63%  👎比: 47.37%  多數: up | 真實: down ❌
2021-11-04 → 👍 19  👎 26  📊 45  👍比: 42.22%  👎比: 57.78%  多數: down | 真實: down ✅
2021-11-05 → 👍 592  👎 535  📊 1127  👍比: 52.53%  👎比: 47.47%  多數: up | 真實: down ❌
2021-11-06 → 👍 1345  👎 1212  📊 2557  👍比: 52.60%  👎比: 47.40%  多數: up | 真實: down ❌
2021-11-07 → 👍 401  👎 389  📊 790  👍比: 50.76%  👎比: 49.24%  多數: up | 真實: up ✅
2021-11-08 → 👍 569  👎 491  📊 1060  👍比: 53.68%  👎比: 46.32%  多數: up | 真實: up ✅
2021-11-09 → 👍 1442  👎 1347  📊 2789  👍比: 51.70%  👎比: 48.30%  多數: up | 真實: down ❌
2021-11-10 → 👍 439  👎 416  📊 855  👍比: 51.35%  👎比: 48.65%  多數: up | 真實: down ❌
2021-11-11 → 👍 563  👎 850  📊 1413  👍比: 39.84%  👎比: 60.16%  多數: down | 真實: up ❌
2021-11-12 → 👍 93  👎 199  📊 292  👍比: 31.85%  👎比: 68.15%  多數: down | 真實: up ❌
2021-11-13 → 👍 736  👎 676  📊 1412  👍比: 52.12%  👎比: 47.88%  多數: up | 真實: down ❌
2021-11-14 → 👍 220  👎 197  📊 417  👍比: 52.76%  👎比: 47.24%  多數: up | 真實: down ❌
2021-11-15 → 👍 683  👎 591  📊 1274  👍比: 53.61%  👎比: 46.39%  多數: up | 真實: down ❌
2021-11-16 → 👍 133  👎 142  📊 275  👍比: 48.36%  👎比: 51.64%  多數: down | 真實: up ❌
2021-11-17 → 👍 849  👎 701  📊 1550  👍比: 54.77%  👎比: 45.23%  多數: up | 真實: up ✅
2021-11-18 → 👍 8  👎 3  📊 11  👍比: 72.73%  👎比: 27.27%  多數: up | 真實: down ❌
2021-11-19 → 👍 123  👎 123  📊 246  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: down ❌
2021-11-20 → 👍 2  👎 2  📊 4  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: down ❌
2021-11-21 → 👍 194  👎 182  📊 376  👍比: 51.60%  👎比: 48.40%  多數: up | 真實: up ✅
2021-11-22 → 👍 3  👎 4  📊 7  👍比: 42.86%  👎比: 57.14%  多數: down | 真實: up ❌
2021-11-23 → 👍 163  👎 246  📊 409  👍比: 39.85%  👎比: 60.15%  多數: down | 真實: down ✅
2021-11-24 → 👍 360  👎 306  📊 666  👍比: 54.05%  👎比: 45.95%  多數: up | 真實: down ❌
2021-11-25 → 👍 208  👎 313  📊 521  👍比: 39.92%  👎比: 60.08%  多數: down | 真實: down ✅
2021-11-26 → 👍 326  👎 296  📊 622  👍比: 52.41%  👎比: 47.59%  多數: up | 真實: up ✅
2021-11-27 → 👍 17  👎 25  📊 42  👍比: 40.48%  👎比: 59.52%  多數: down | 真實: down ✅
2021-11-28 → 👍 1454  👎 1246  📊 2700  👍比: 53.85%  👎比: 46.15%  多數: up | 真實: down ❌
2021-11-29 → 👍 52  👎 45  📊 97  👍比: 53.61%  👎比: 46.39%  多數: up | 真實: up ✅
2021-11-30 → 👍 539  👎 452  📊 991  👍比: 54.39%  👎比: 45.61%  多數: up | 真實: up ✅
2021-12-01 → 👍 133  👎 92  📊 225  👍比: 59.11%  👎比: 40.89%  多數: up | 真實: up ✅
2021-12-02 → 👍 595  👎 966  📊 1561  👍比: 38.12%  👎比: 61.88%  多數: down | 真實: down ✅
2021-12-03 → 👍 1338  👎 1203  📊 2541  👍比: 52.66%  👎比: 47.34%  多數: up | 真實: up ✅
2021-12-04 → 👍 146  👎 110  📊 256  👍比: 57.03%  👎比: 42.97%  多數: up | 真實: down ❌
2021-12-05 → 👍 335  👎 256  📊 591  👍比: 56.68%  👎比: 43.32%  多數: up | 真實: down ❌
2021-12-06 → 👍 104  👎 116  📊 220  👍比: 47.27%  👎比: 52.73%  多數: down | 真實: up ❌
