
=== PEPE ===
2025-02-01 → 👍 1048  👎 269  📊 1317  👍比: 79.57%  👎比: 20.43%  多數: up | 真實: down ❌
2021-03-03 → 👍 2324  👎 607  📊 2931  👍比: 79.29%  👎比: 20.71%  多數: up | 真實: up ✅
2021-03-04 → 👍 3376  👎 849  📊 4225  👍比: 79.91%  👎比: 20.09%  多數: up | 真實: down ❌
2021-03-05 → 👍 2893  👎 800  📊 3693  👍比: 78.34%  👎比: 21.66%  多數: up | 真實: up ✅
2021-03-06 → 👍 98  👎 26  📊 124  👍比: 79.03%  👎比: 20.97%  多數: up | 真實: up ✅
2021-03-09 → 👍 91  👎 20  📊 111  👍比: 81.98%  👎比: 18.02%  多數: up | 真實: down ❌
2021-03-10 → 👍 139  👎 26  📊 165  👍比: 84.24%  👎比: 15.76%  多數: up | 真實: up ✅
2021-03-11 → 👍 40  👎 3  📊 43  👍比: 93.02%  👎比: 6.98%  多數: up | 真實: down ❌
2021-03-12 → 👍 64  👎 6  📊 70  👍比: 91.43%  👎比: 8.57%  多數: up | 真實: up ✅
2021-03-13 → 👍 769  👎 220  📊 989  👍比: 77.76%  👎比: 22.24%  多數: up | 真實: down ❌
2021-03-15 → 👍 2665  👎 657  📊 3322  👍比: 80.22%  👎比: 19.78%  多數: up | 真實: up ✅
2021-03-16 → 👍 2336  👎 579  📊 2915  👍比: 80.14%  👎比: 19.86%  多數: up | 真實: down ❌
2021-03-17 → 👍 2425  👎 633  📊 3058  👍比: 79.30%  👎比: 20.70%  多數: up | 真實: down ❌
2021-03-18 → 👍 3335  👎 890  📊 4225  👍比: 78.93%  👎比: 21.07%  多數: up | 真實: down ❌
2021-03-19 → 👍 3524  👎 418  📊 3942  👍比: 89.40%  👎比: 10.60%  多數: up | 真實: up ✅
2021-03-20 → 👍 2976  👎 756  📊 3732  👍比: 79.74%  👎比: 20.26%  多數: up | 真實: up ✅
2021-03-21 → 👍 2646  👎 377  📊 3023  👍比: 87.53%  👎比: 12.47%  多數: up | 真實: down ❌
2021-03-22 → 👍 2620  👎 751  📊 3371  👍比: 77.72%  👎比: 22.28%  多數: up | 真實: down ❌
2021-03-23 → 👍 2920  👎 831  📊 3751  👍比: 77.85%  👎比: 22.15%  多數: up | 真實: up ✅
2021-03-24 → 👍 4181  👎 473  📊 4654  👍比: 89.84%  👎比: 10.16%  多數: up | 真實: down ❌
2021-03-25 → 👍 3318  👎 449  📊 3767  👍比: 88.08%  👎比: 11.92%  多數: up | 真實: up ✅
2021-03-26 → 👍 2261  👎 600  📊 2861  👍比: 79.03%  👎比: 20.97%  多數: up | 真實: up ✅
2021-03-27 → 👍 1867  👎 524  📊 2391  👍比: 78.08%  👎比: 21.92%  多數: up | 真實: down ❌
2021-03-28 → 👍 1935  👎 568  📊 2503  👍比: 77.31%  👎比: 22.69%  多數: up | 真實: up ✅
2021-03-29 → 👍 1951  👎 564  📊 2515  👍比: 77.57%  👎比: 22.43%  多數: up | 真實: down ❌
2021-03-30 → 👍 2302  👎 642  📊 2944  👍比: 78.19%  👎比: 21.81%  多數: up | 真實: down ❌
2021-03-31 → 👍 1998  👎 546  📊 2544  👍比: 78.54%  👎比: 21.46%  多數: up | 真實: up ✅
2021-04-01 → 👍 6203  👎 1616  📊 7819  👍比: 79.33%  👎比: 20.67%  多數: up | 真實: down ❌
2021-04-02 → 👍 2901  👎 796  📊 3697  👍比: 78.47%  👎比: 21.53%  多數: up | 真實: down ❌
2021-04-03 → 👍 513  👎 114  📊 627  👍比: 81.82%  👎比: 18.18%  多數: up | 真實: up ✅
2021-04-04 → 👍 1975  👎 579  📊 2554  👍比: 77.33%  👎比: 22.67%  多數: up | 真實: up ✅
2021-04-05 → 👍 2153  👎 555  📊 2708  👍比: 79.51%  👎比: 20.49%  多數: up | 真實: up ✅
2021-04-06 → 👍 2954  👎 790  📊 3744  👍比: 78.90%  👎比: 21.10%  多數: up | 真實: down ❌
2021-04-07 → 👍 2964  👎 816  📊 3780  👍比: 78.41%  👎比: 21.59%  多數: up | 真實: down ❌
2021-04-08 → 👍 2054  👎 561  📊 2615  👍比: 78.55%  👎比: 21.45%  多數: up | 真實: down ❌
2021-04-09 → 👍 2341  👎 660  📊 3001  👍比: 78.01%  👎比: 21.99%  多數: up | 真實: down ❌
2021-04-10 → 👍 2659  👎 752  📊 3411  👍比: 77.95%  👎比: 22.05%  多數: up | 真實: up ✅
2021-04-11 → 👍 7658  👎 800  📊 8458  👍比: 90.54%  👎比: 9.46%  多數: up | 真實: up ✅
2021-04-12 → 👍 2156  👎 589  📊 2745  👍比: 78.54%  👎比: 21.46%  多數: up | 真實: up ✅
2021-04-13 → 👍 10652  👎 897  📊 11549  👍比: 92.23%  👎比: 7.77%  多數: up | 真實: up ✅
2021-04-14 → 👍 14348  👎 3812  📊 18160  👍比: 79.01%  👎比: 20.99%  多數: up | 真實: up ✅
2021-04-15 → 👍 15794  👎 4208  📊 20002  👍比: 78.96%  👎比: 21.04%  多數: up | 真實: down ❌
2021-04-16 → 👍 7223  👎 1858  📊 9081  👍比: 79.54%  👎比: 20.46%  多數: up | 真實: down ❌
2021-04-17 → 👍 262  👎 78  📊 340  👍比: 77.06%  👎比: 22.94%  多數: up | 真實: down ❌
2021-04-18 → 👍 14203  👎 1577  📊 15780  👍比: 90.01%  👎比: 9.99%  多數: up | 真實: up ✅
2021-04-19 → 👍 3038  👎 822  📊 3860  👍比: 78.70%  👎比: 21.30%  多數: up | 真實: down ❌
2021-04-20 → 👍 22043  👎 5974  📊 28017  👍比: 78.68%  👎比: 21.32%  多數: up | 真實: down ❌
2021-04-21 → 👍 1673  👎 440  📊 2113  👍比: 79.18%  👎比: 20.82%  多數: up | 真實: up ✅
2021-04-22 → 👍 2330  👎 598  📊 2928  👍比: 79.58%  👎比: 20.42%  多數: up | 真實: up ✅
2021-04-23 → 👍 3068  👎 411  📊 3479  👍比: 88.19%  👎比: 11.81%  多數: up | 真實: up ✅
2021-04-24 → 👍 3542  👎 934  📊 4476  👍比: 79.13%  👎比: 20.87%  多數: up | 真實: down ❌
2021-04-25 → 👍 7412  👎 932  📊 8344  👍比: 88.83%  👎比: 11.17%  多數: up | 真實: up ✅
2021-04-26 → 👍 4501  👎 1244  📊 5745  👍比: 78.35%  👎比: 21.65%  多數: up | 真實: down ❌
2021-04-27 → 👍 6485  👎 1694  📊 8179  👍比: 79.29%  👎比: 20.71%  多數: up | 真實: down ❌
2021-04-28 → 👍 364  👎 97  📊 461  👍比: 78.96%  👎比: 21.04%  多數: up | 真實: up ✅
2021-04-29 → 👍 5897  👎 1490  📊 7387  👍比: 79.83%  👎比: 20.17%  多數: up | 真實: up ✅
2021-04-30 → 👍 7093  👎 1967  📊 9060  👍比: 78.29%  👎比: 21.71%  多數: up | 真實: down ❌
2021-05-01 → 👍 6691  👎 797  📊 7488  👍比: 89.36%  👎比: 10.64%  多數: up | 真實: up ✅
2021-05-02 → 👍 8120  👎 1211  📊 9331  👍比: 87.02%  👎比: 12.98%  多數: up | 真實: up ✅
2021-05-03 → 👍 13864  👎 3744  📊 17608  👍比: 78.74%  👎比: 21.26%  多數: up | 真實: down ❌
2021-05-04 → 👍 30152  👎 7983  📊 38135  👍比: 79.07%  👎比: 20.93%  多數: up | 真實: up ✅
2021-05-05 → 👍 13941  👎 3711  📊 17652  👍比: 78.98%  👎比: 21.02%  多數: up | 真實: down ❌
2021-05-06 → 👍 8655  👎 2209  📊 10864  👍比: 79.67%  👎比: 20.33%  多數: up | 真實: up ✅
2021-05-07 → 👍 13959  👎 3891  📊 17850  👍比: 78.20%  👎比: 21.80%  多數: up | 真實: up ✅
2021-05-08 → 👍 18382  👎 4895  📊 23277  👍比: 78.97%  👎比: 21.03%  多數: up | 真實: down ❌
2021-05-09 → 👍 54108  👎 14426  📊 68534  👍比: 78.95%  👎比: 21.05%  多數: up | 真實: up ✅
2021-05-10 → 👍 13358  👎 3613  📊 16971  👍比: 78.71%  👎比: 21.29%  多數: up | 真實: down ❌
2021-05-11 → 👍 25300  👎 6848  📊 32148  👍比: 78.70%  👎比: 21.30%  多數: up | 真實: up ✅
2021-05-12 → 👍 28867  👎 3370  📊 32237  👍比: 89.55%  👎比: 10.45%  多數: up | 真實: down ❌
2021-05-13 → 👍 11636  👎 3069  📊 14705  👍比: 79.13%  👎比: 20.87%  多數: up | 真實: up ✅
2021-05-14 → 👍 8529  👎 2331  📊 10860  👍比: 78.54%  👎比: 21.46%  多數: up | 真實: up ✅
2021-05-15 → 👍 15065  👎 4051  📊 19116  👍比: 78.81%  👎比: 21.19%  多數: up | 真實: up ✅
2021-05-16 → 👍 27150  👎 7398  📊 34548  👍比: 78.59%  👎比: 21.41%  多數: up | 真實: down ❌
2021-05-17 → 👍 24617  👎 6547  📊 31164  👍比: 78.99%  👎比: 21.01%  多數: up | 真實: up ✅
2021-05-18 → 👍 13828  👎 3645  📊 17473  👍比: 79.14%  👎比: 20.86%  多數: up | 真實: up ✅
2021-05-19 → 👍 18986  👎 5081  📊 24067  👍比: 78.89%  👎比: 21.11%  多數: up | 真實: down ❌
2021-05-20 → 👍 16729  👎 3884  📊 20613  👍比: 81.16%  👎比: 18.84%  多數: up | 真實: up ✅
2021-05-21 → 👍 11389  👎 3032  📊 14421  👍比: 78.98%  👎比: 21.02%  多數: up | 真實: down ❌
2021-05-22 → 👍 2292  👎 609  📊 2901  👍比: 79.01%  👎比: 20.99%  多數: up | 真實: down ❌
2021-05-23 → 👍 9980  👎 2597  📊 12577  👍比: 79.35%  👎比: 20.65%  多數: up | 真實: up ✅
2021-05-24 → 👍 13876  👎 2348  📊 16224  👍比: 85.53%  👎比: 14.47%  多數: up | 真實: up ✅
2021-05-25 → 👍 26399  👎 3405  📊 29804  👍比: 88.58%  👎比: 11.42%  多數: up | 真實: down ❌
2021-05-26 → 👍 11316  👎 2987  📊 14303  👍比: 79.12%  👎比: 20.88%  多數: up | 真實: down ❌
2021-05-27 → 👍 16772  👎 1337  📊 18109  👍比: 92.62%  👎比: 7.38%  多數: up | 真實: down ❌
2021-05-28 → 👍 7153  👎 1900  📊 9053  👍比: 79.01%  👎比: 20.99%  多數: up | 真實: up ✅
2021-05-29 → 👍 6111  👎 1737  📊 7848  👍比: 77.87%  👎比: 22.13%  多數: up | 真實: down ❌
2021-05-30 → 👍 5921  👎 1550  📊 7471  👍比: 79.25%  👎比: 20.75%  多數: up | 真實: up ✅
2021-05-31 → 👍 6149  👎 1702  📊 7851  👍比: 78.32%  👎比: 21.68%  多數: up | 真實: down ❌
2021-06-01 → 👍 10760  👎 1364  📊 12124  👍比: 88.75%  👎比: 11.25%  多數: up | 真實: up ✅
2021-06-02 → 👍 14557  👎 3875  📊 18432  👍比: 78.98%  👎比: 21.02%  多數: up | 真實: up ✅
2021-06-03 → 👍 11026  👎 2913  📊 13939  👍比: 79.10%  👎比: 20.90%  多數: up | 真實: down ❌
2021-06-04 → 👍 12467  👎 1921  📊 14388  👍比: 86.65%  👎比: 13.35%  多數: up | 真實: down ❌
2021-06-05 → 👍 9967  👎 2635  📊 12602  👍比: 79.09%  👎比: 20.91%  多數: up | 真實: down ❌
2021-06-06 → 👍 1491  👎 447  📊 1938  👍比: 76.93%  👎比: 23.07%  多數: up | 真實: down ❌
2021-06-07 → 👍 7720  👎 2057  📊 9777  👍比: 78.96%  👎比: 21.04%  多數: up | 真實: up ✅
2021-06-08 → 👍 6952  👎 1859  📊 8811  👍比: 78.90%  👎比: 21.10%  多數: up | 真實: up ✅
2021-06-09 → 👍 7172  👎 1864  📊 9036  👍比: 79.37%  👎比: 20.63%  多數: up | 真實: down ❌
2021-06-10 → 👍 5888  👎 1584  📊 7472  👍比: 78.80%  👎比: 21.20%  多數: up | 真實: up ✅
2021-06-11 → 👍 7379  👎 2031  📊 9410  👍比: 78.42%  👎比: 21.58%  多數: up | 真實: down ❌
2021-06-12 → 👍 789  👎 199  📊 988  👍比: 79.86%  👎比: 20.14%  多數: up | 真實: down ❌
2021-06-13 → 👍 3740  👎 950  📊 4690  👍比: 79.74%  👎比: 20.26%  多數: up | 真實: down ❌
2021-06-14 → 👍 4868  👎 600  📊 5468  👍比: 89.03%  👎比: 10.97%  多數: up | 真實: down ❌
2021-06-15 → 👍 101  👎 20  📊 121  👍比: 83.47%  👎比: 16.53%  多數: up | 真實: up ✅
2021-06-16 → 👍 1171  👎 317  📊 1488  👍比: 78.70%  👎比: 21.30%  多數: up | 真實: up ✅
2021-06-17 → 👍 122  👎 27  📊 149  👍比: 81.88%  👎比: 18.12%  多數: up | 真實: down ❌
2021-06-18 → 👍 3975  👎 964  📊 4939  👍比: 80.48%  👎比: 19.52%  多數: up | 真實: up ✅
2021-06-19 → 👍 5378  👎 1426  📊 6804  👍比: 79.04%  👎比: 20.96%  多數: up | 真實: up ✅
2021-06-20 → 👍 526  👎 83  📊 609  👍比: 86.37%  👎比: 13.63%  多數: up | 真實: down ❌
2021-06-21 → 👍 6191  👎 1653  📊 7844  👍比: 78.93%  👎比: 21.07%  多數: up | 真實: up ✅
2021-06-22 → 👍 5827  👎 1536  📊 7363  👍比: 79.14%  👎比: 20.86%  多數: up | 真實: down ❌
2021-06-23 → 👍 7400  👎 1969  📊 9369  👍比: 78.98%  👎比: 21.02%  多數: up | 真實: up ✅
2021-06-24 → 👍 4191  👎 1190  📊 5381  👍比: 77.89%  👎比: 22.11%  多數: up | 真實: down ❌
2021-06-25 → 👍 1762  👎 251  📊 2013  👍比: 87.53%  👎比: 12.47%  多數: up | 真實: down ❌
2021-06-26 → 👍 5164  👎 1290  📊 6454  👍比: 80.01%  👎比: 19.99%  多數: up | 真實: up ✅
2021-06-27 → 👍 3056  👎 819  📊 3875  👍比: 78.86%  👎比: 21.14%  多數: up | 真實: up ✅
2021-06-28 → 👍 3557  👎 915  📊 4472  👍比: 79.54%  👎比: 20.46%  多數: up | 真實: up ✅
2021-06-29 → 👍 3476  👎 945  📊 4421  👍比: 78.62%  👎比: 21.38%  多數: up | 真實: down ❌
2021-06-30 → 👍 1428  👎 389  📊 1817  👍比: 78.59%  👎比: 21.41%  多數: up | 真實: up ✅
2021-07-01 → 👍 6890  👎 1865  📊 8755  👍比: 78.70%  👎比: 21.30%  多數: up | 真實: down ❌
2021-07-02 → 👍 6523  👎 1663  📊 8186  👍比: 79.68%  👎比: 20.32%  多數: up | 真實: up ✅
2021-07-03 → 👍 4069  👎 1108  📊 5177  👍比: 78.60%  👎比: 21.40%  多數: up | 真實: up ✅
2021-07-04 → 👍 4552  👎 1247  📊 5799  👍比: 78.50%  👎比: 21.50%  多數: up | 真實: down ❌
2021-07-05 → 👍 2214  👎 271  📊 2485  👍比: 89.09%  👎比: 10.91%  多數: up | 真實: down ❌
2021-07-06 → 👍 3202  👎 888  📊 4090  👍比: 78.29%  👎比: 21.71%  多數: up | 真實: down ❌
2021-07-07 → 👍 2941  👎 784  📊 3725  👍比: 78.95%  👎比: 21.05%  多數: up | 真實: down ❌
2021-07-08 → 👍 2869  👎 735  📊 3604  👍比: 79.61%  👎比: 20.39%  多數: up | 真實: up ✅
2021-07-09 → 👍 1106  👎 267  📊 1373  👍比: 80.55%  👎比: 19.45%  多數: up | 真實: up ✅
2021-07-10 → 👍 3344  👎 910  📊 4254  👍比: 78.61%  👎比: 21.39%  多數: up | 真實: down ❌
2021-07-11 → 👍 1420  👎 174  📊 1594  👍比: 89.08%  👎比: 10.92%  多數: up | 真實: down ❌
2021-07-12 → 👍 1335  👎 373  📊 1708  👍比: 78.16%  👎比: 21.84%  多數: up | 真實: up ✅
2021-07-13 → 👍 2036  👎 575  📊 2611  👍比: 77.98%  👎比: 22.02%  多數: up | 真實: up ✅
2021-07-14 → 👍 1811  👎 493  📊 2304  👍比: 78.60%  👎比: 21.40%  多數: up | 真實: down ❌
2021-07-15 → 👍 3319  👎 919  📊 4238  👍比: 78.32%  👎比: 21.68%  多數: up | 真實: up ✅
2021-07-16 → 👍 3989  👎 1084  📊 5073  👍比: 78.63%  👎比: 21.37%  多數: up | 真實: down ❌
2021-07-17 → 👍 4024  👎 1084  📊 5108  👍比: 78.78%  👎比: 21.22%  多數: up | 真實: up ✅
2021-07-18 → 👍 874  👎 238  📊 1112  👍比: 78.60%  👎比: 21.40%  多數: up | 真實: down ❌
2021-07-19 → 👍 2011  👎 475  📊 2486  👍比: 80.89%  👎比: 19.11%  多數: up | 真實: up ✅
2021-07-20 → 👍 5267  👎 1388  📊 6655  👍比: 79.14%  👎比: 20.86%  多數: up | 真實: up ✅
2021-07-21 → 👍 3799  👎 1001  📊 4800  👍比: 79.15%  👎比: 20.85%  多數: up | 真實: down ❌
2021-07-22 → 👍 938  👎 239  📊 1177  👍比: 79.69%  👎比: 20.31%  多數: up | 真實: down ❌
2021-07-23 → 👍 933  👎 250  📊 1183  👍比: 78.87%  👎比: 21.13%  多數: up | 真實: up ✅
2021-07-24 → 👍 363  👎 75  📊 438  👍比: 82.88%  👎比: 17.12%  多數: up | 真實: down ❌
2021-07-25 → 👍 677  👎 168  📊 845  👍比: 80.12%  👎比: 19.88%  多數: up | 真實: up ✅
2021-07-26 → 👍 5735  👎 1574  📊 7309  👍比: 78.46%  👎比: 21.54%  多數: up | 真實: down ❌
2021-07-27 → 👍 2646  👎 738  📊 3384  👍比: 78.19%  👎比: 21.81%  多數: up | 真實: up ✅
2021-07-28 → 👍 1176  👎 326  📊 1502  👍比: 78.30%  👎比: 21.70%  多數: up | 真實: down ❌
2021-07-29 → 👍 1352  👎 334  📊 1686  👍比: 80.19%  👎比: 19.81%  多數: up | 真實: down ❌
2021-07-30 → 👍 493  👎 61  📊 554  👍比: 88.99%  👎比: 11.01%  多數: up | 真實: up ✅
2021-07-31 → 👍 128  👎 42  📊 170  👍比: 75.29%  👎比: 24.71%  多數: up | 真實: up ✅
2021-08-01 → 👍 68  👎 22  📊 90  👍比: 75.56%  👎比: 24.44%  多數: up | 真實: up ✅
2021-08-02 → 👍 177  👎 36  📊 213  👍比: 83.10%  👎比: 16.90%  多數: up | 真實: down ❌
2021-08-03 → 👍 2391  👎 583  📊 2974  👍比: 80.40%  👎比: 19.60%  多數: up | 真實: down ❌
2021-08-04 → 👍 466  👎 119  📊 585  👍比: 79.66%  👎比: 20.34%  多數: up | 真實: up ✅
2021-08-05 → 👍 238  👎 65  📊 303  👍比: 78.55%  👎比: 21.45%  多數: up | 真實: up ✅
2021-08-06 → 👍 1089  👎 284  📊 1373  👍比: 79.32%  👎比: 20.68%  多數: up | 真實: down ❌
2021-08-07 → 👍 1361  👎 191  📊 1552  👍比: 87.69%  👎比: 12.31%  多數: up | 真實: up ✅
2021-08-08 → 👍 1104  👎 274  📊 1378  👍比: 80.12%  👎比: 19.88%  多數: up | 真實: up ✅
2021-08-09 → 👍 1201  👎 303  📊 1504  👍比: 79.85%  👎比: 20.15%  多數: up | 真實: down ❌
2021-08-10 → 👍 707  👎 191  📊 898  👍比: 78.73%  👎比: 21.27%  多數: up | 真實: up ✅
2021-08-11 → 👍 2127  👎 589  📊 2716  👍比: 78.31%  👎比: 21.69%  多數: up | 真實: up ✅
2021-08-12 → 👍 259  👎 56  📊 315  👍比: 82.22%  👎比: 17.78%  多數: up | 真實: up ✅
2021-08-13 → 👍 1634  👎 422  📊 2056  👍比: 79.47%  👎比: 20.53%  多數: up | 真實: up ✅
2021-08-14 → 👍 1896  👎 453  📊 2349  👍比: 80.72%  👎比: 19.28%  多數: up | 真實: up ✅
2021-08-15 → 👍 4787  👎 1298  📊 6085  👍比: 78.67%  👎比: 21.33%  多數: up | 真實: up ✅
2021-08-16 → 👍 3552  👎 523  📊 4075  👍比: 87.17%  👎比: 12.83%  多數: up | 真實: down ❌
2021-08-17 → 👍 2443  👎 641  📊 3084  👍比: 79.22%  👎比: 20.78%  多數: up | 真實: up ✅
2021-08-18 → 👍 3970  👎 1108  📊 5078  👍比: 78.18%  👎比: 21.82%  多數: up | 真實: up ✅
2021-08-19 → 👍 620  👎 172  📊 792  👍比: 78.28%  👎比: 21.72%  多數: up | 真實: down ❌
2021-08-20 → 👍 38  👎 4  📊 42  👍比: 90.48%  👎比: 9.52%  多數: up | 真實: up ✅
2021-08-21 → 👍 5  👎 0  📊 5  👍比: 100.00%  👎比: 0.00%  多數: up | 真實: down ❌
2021-08-22 → 👍 477  👎 55  📊 532  👍比: 89.66%  👎比: 10.34%  多數: up | 真實: up ✅
2021-08-23 → 👍 1904  👎 488  📊 2392  👍比: 79.60%  👎比: 20.40%  多數: up | 真實: up ✅
2021-08-24 → 👍 1122  👎 287  📊 1409  👍比: 79.63%  👎比: 20.37%  多數: up | 真實: down ❌
2021-08-25 → 👍 486  👎 76  📊 562  👍比: 86.48%  👎比: 13.52%  多數: up | 真實: down ❌
2021-08-26 → 👍 1386  👎 388  📊 1774  👍比: 78.13%  👎比: 21.87%  多數: up | 真實: down ❌
2021-08-27 → 👍 326  👎 100  📊 426  👍比: 76.53%  👎比: 23.47%  多數: up | 真實: down ❌
2021-08-28 → 👍 1408  👎 347  📊 1755  👍比: 80.23%  👎比: 19.77%  多數: up | 真實: down ❌
